transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,recipient_id,is_fraud
T009242,U250,2026-05-23T23:03:05.707977,96.47,-15.79422,-47.9036,DEV0734,M042,0
T009243,U453,2026-05-24T01:10:54.708825,446.07,-15.73661,-47.90755,DEV0592,U306,1
T009244,U031,2026-05-24T19:20:59.114961,39.27,-25.31435,-49.25096,DEV0493,M028,0
T009245,U408,2026-05-25T03:33:14.684965,5000.0,-12.93708,-38.4685,DEV0548,U244,1
T009246,U244,2026-05-25T03:33:24.684965,4950.0,-12.9714,-38.5014,DEV0772,U064,1
T009247,U064,2026-05-25T03:33:34.684965,4900.0,-23.5505,-46.6333,DEV0442,U408,1
T009248,U323,2026-05-24T13:42:50.803835,126.27,-19.95869,-43.91405,DEV0550,U007,0
T009249,U139,2026-05-24T19:13:07.292012,10.33,-25.45628,-49.27584,DEV0106,M049,0
T009250,U280,2026-05-24T08:18:56.027640,125.94,-23.53687,-46.51271,DEV0008,M042,0
T009251,U220,2026-05-24T18:00:51.670424,823.44,-19.9416,-43.99818,DEV0012,M040,0
T009252,U063,2026-05-24T05:26:04.994629,15.12,-23.6034,-46.71562,DEV0692,M038,0
T009253,U198,2026-05-24T02:33:21.767298,77.11,-12.85083,-38.44931,DEV0029,U163,0
T009254,U031,2026-05-24T20:33:33.613486,16.22,-25.44105,-49.27656,DEV0493,U203,0
T009255,U306,2026-05-24T10:05:08.616181,3752.03,-12.96692,-38.51548,DEV0548,U099,0
T009256,U116,2026-05-24T00:23:45.168596,75.12,-30.09868,-51.16884,DEV0161,U481,0
T009257,U171,2026-05-23T17:18:04.777391,33.1,-19.90878,-43.77474,DEV0617,U159,0
T009258,U341,2026-05-24T01:20:48.708422,19.16,-30.02997,-51.22802,DEV0179,U046,0
T009259,U173,2026-05-23T13:39:51.055796,11.85,-19.95108,-43.90718,DEV0413,M090,0
T009260,U251,2026-05-23T12:55:34.212962,108.49,-23.56132,-46.59965,DEV0624,M053,0
T009261,U173,2026-05-23T15:17:49.130375,1.12,-19.95858,-43.90636,DEV0413,U372,0
T009262,U184,2026-05-25T12:38:51.863865,161.51,-23.47793,-46.62236,DEV0076,M003,0
T009263,U442,2026-05-24T11:58:47.862269,216.63,-25.47331,-49.3219,DEV0467,M058,0
T009264,U063,2026-05-24T06:35:17.135175,36.24,-23.53021,-46.64679,DEV0692,U196,0
T009265,U152,2026-05-24T07:57:20.309601,208.72,-23.44619,-46.75133,DEV0094,M004,0
T009266,U159,2026-05-24T05:12:07.659160,20.42,-22.89589,-43.10971,DEV0659,U163,0
T009267,U216,2026-05-25T00:09:45.751169,17.28,-23.51308,-46.70751,DEV0402,M004,0
T009268,U033,2026-05-23T19:33:25.705661,11.03,-23.51934,-46.6756,DEV0344,M090,0
T009269,U348,2026-05-23T20:45:14.450987,628.0,-23.55024,-46.6548,DEV0118,M072,0
T009270,U167,2026-05-24T07:14:51.367549,12.7,-12.94966,-38.50893,DEV0012,U118,0
T009271,U112,2026-05-24T16:30:21.223857,296.6,-23.42027,-46.66848,DEV0037,M025,0
T009272,U144,2026-05-23T20:24:15.139898,22.98,-13.00727,-38.47569,DEV0641,M090,0
T009273,U177,2026-05-24T21:30:21.375622,64.33,-25.39348,-49.32075,DEV0096,M036,0
T009274,U045,2026-05-24T11:53:37.952318,245.15,-30.05873,-51.1364,DEV0554,M002,0
T009275,U398,2026-05-24T08:42:39.125680,5.97,-23.51816,-46.61941,DEV0759,M058,0
T009276,U355,2026-05-24T13:14:13.915902,26.74,-13.03947,-38.58082,DEV0660,M078,0
T009277,U466,2026-05-23T18:01:16.507600,205.29,-23.43932,-46.70492,DEV0526,U307,0
T009278,U293,2026-05-23T20:25:44.894889,177.47,-23.58528,-46.56794,DEV0525,M016,0
T009279,U004,2026-05-23T20:17:38.988050,8.8,-19.95166,-43.93623,DEV0459,U476,0
T009280,U007,2026-05-23T10:53:23.227000,82065.92,-15.73316,-47.87235,DEV0386,M058,1
T009281,U478,2026-05-23T23:15:37.566151,7.0,-12.92393,-38.47689,DEV0477,M006,0
T009282,U391,2026-05-24T19:00:48.189060,120.51,-23.5091,-46.68228,DEV0114,M042,0
T009283,U403,2026-05-24T16:25:59.362054,26.83,-15.76678,-47.91391,DEV0288,U398,0
T009284,U034,2026-05-23T21:06:53.439997,56048.35,-29.99157,-51.18949,DEV0139,U442,1
T009285,U029,2026-05-25T03:29:12.238192,280.45,-13.01486,-38.53809,DEV0338,U333,0
T009286,U105,2026-05-24T11:42:15.729781,262.05,-19.88269,-43.95874,DEV0027,M091,0
T009287,U444,2026-05-23T09:17:37.278055,620.04,-22.82768,-43.19332,DEV0201,M030,0
T009288,U186,2026-05-24T14:14:01.763020,284.07,-25.4346,-49.21041,DEV0506,U294,0
T009289,U387,2026-05-24T04:31:30.766345,16.4,-12.98274,-38.52724,DEV0305,M058,0
T009290,U046,2026-05-24T23:32:48.087382,103.46,-20.0467,-43.98621,DEV0575,M059,0
T009291,U022,2026-05-24T06:30:08.939628,167.09,-25.51476,-49.31667,DEV0562,M046,0
T009292,U141,2026-05-24T15:16:58.782310,15.67,-25.3776,-49.28449,DEV0058,M072,0
T009293,U183,2026-05-24T07:07:43.874980,6.28,-23.5827,-46.66392,DEV0612,M012,0
T009294,U173,2026-05-23T15:23:34.449069,14.35,-20.02422,-43.93308,DEV0413,M021,0
T009295,U246,2026-05-24T20:07:19.274236,17.66,-25.42765,-49.27336,DEV0095,M071,0
T009296,U313,2026-05-24T02:52:53.776377,56.2,-15.84048,-48.00035,DEV0410,M072,0
T009297,U243,2026-05-24T01:19:55.557033,326.51,-15.66423,-47.89121,DEV0001,U205,0
T009298,U018,2026-05-25T12:49:02.150992,46.21,-23.57577,-46.60541,DEV0346,M036,0
T009299,U146,2026-05-24T05:19:08.339478,465.59,-15.80177,-47.96768,DEV0118,M058,0
T009300,U231,2026-05-24T08:33:04.895040,19.92,-12.98386,-38.55697,DEV0119,M062,0
T009301,U404,2026-05-24T13:02:12.006703,2636.14,-19.83239,-43.95346,DEV0452,U101,0
T009302,U294,2026-05-24T12:32:31.555269,95.53,-25.52691,-49.24485,DEV0394,M051,0
T009303,U399,2026-05-24T23:15:07.039602,19.29,-29.96504,-51.18619,DEV0443,M019,0
T009304,U304,2026-05-24T10:35:18.968185,25.99,-30.07382,-51.19264,DEV0664,M091,0
T009305,U072,2026-05-23T13:05:55.996757,116.48,-30.06083,-51.16665,DEV0203,M024,0
T009306,U313,2026-05-24T03:13:26.166412,113.49,-15.76,-47.86316,DEV0410,U167,0
T009307,U355,2026-05-24T15:08:40.297029,29.69,-13.0778,-38.39136,DEV0660,M012,0
T009308,U463,2026-05-23T19:38:31.147747,336.15,-22.98274,-43.19449,DEV0727,M085,0
T009309,U336,2026-05-24T09:09:54.611532,27.37,-19.85819,-43.85657,DEV0637,M087,0
T009310,U487,2026-05-24T00:18:35.591894,4.27,-23.58509,-46.65243,DEV0344,U396,0
T009311,U422,2026-05-23T11:39:13.648719,296.95,-22.90635,-43.1824,DEV0442,M012,0
T009312,U498,2026-05-23T20:12:49.994965,41.59,-29.96804,-51.21773,DEV0727,M004,0
T009313,U026,2026-05-24T09:49:54.087514,908.66,-15.72073,-47.88173,DEV0270,M029,0
T009314,U117,2026-05-24T06:34:09.692362,153.2,-22.83323,-43.15363,DEV0793,U412,0
T009315,U221,2026-05-24T22:00:00.333423,316.51,-15.80212,-47.96482,DEV0408,M066,0
T009316,U283,2026-05-24T06:04:46.398036,11.96,-22.93209,-43.11091,DEV0028,M059,0
T009317,U440,2026-05-24T08:35:38.548490,436.54,-15.85074,-47.92249,DEV0406,M061,0
T009318,U450,2026-05-24T07:05:37.067466,2.46,-15.71812,-47.84464,DEV0524,M082,0
T009319,U365,2026-05-25T05:04:11.436743,111.51,-23.64656,-46.63097,DEV0726,M005,0
T009320,U075,2026-05-23T19:38:34.134674,22.42,-19.91623,-43.92661,DEV0511,U457,0
T009321,U449,2026-05-24T02:41:26.796991,1169.28,-25.41923,-49.30786,DEV0172,M049,0
T009322,U203,2026-05-23T11:22:28.400499,36.41,-19.94053,-43.96087,DEV0445,M012,0
T009323,U106,2026-05-24T09:40:58.188677,118.1,-15.83744,-47.86393,DEV0609,U264,0
T009324,U489,2026-05-23T23:11:34.137332,73149.06,-25.4136,-49.3083,DEV0710,M061,1
T009325,U059,2026-05-24T06:51:04.606312,4.97,-23.63355,-46.64226,DEV0259,M071,0
T009326,U162,2026-05-24T14:52:53.714333,796.06,-19.922,-43.96511,DEV0664,M045,0
T009327,U216,2026-05-25T01:43:40.231452,26.81,-23.54473,-46.63901,DEV0402,M065,0
T009328,U451,2026-05-24T00:02:54.552176,725.05,-25.43844,-49.33959,DEV0017,M079,0
T009329,U132,2026-05-23T18:57:45.948804,6.65,-22.88168,-43.16563,DEV0570,M013,0
T009330,U038,2026-05-23T19:16:59.197434,21.19,-25.42821,-49.26937,DEV0033,M005,0
T009331,U096,2026-05-23T22:30:41.846787,394.87,-22.85206,-43.17271,DEV0338,M019,0
T009332,U236,2026-05-24T17:06:09.545335,15.86,-23.48429,-46.64272,DEV0610,U383,0
T009333,U410,2026-05-25T01:30:56.949657,5.98,-12.93373,-38.44874,DEV0523,U279,0
T009334,U291,2026-05-23T10:40:12.832294,83.38,-30.10953,-51.27112,DEV0273,U300,0
T009335,U012,2026-05-25T02:44:29.115560,38.44,-30.0471,-51.26442,DEV0190,M015,0
T009336,U156,2026-05-24T19:08:31.936048,448.62,-15.85699,-47.94735,DEV0357,M034,0
T009337,U020,2026-05-24T04:32:45.051692,82.75,-30.04915,-51.1748,DEV0428,U139,0
T009338,U267,2026-05-24T04:31:37.571533,16.35,-25.33826,-49.27691,DEV0360,U290,0
T009339,U430,2026-05-24T22:15:16.236597,3.58,-22.91503,-43.14689,DEV0268,M038,0
T009340,U267,2026-05-24T08:03:23.842534,241.15,-25.34616,-49.31854,DEV0360,M001,0
T009341,U192,2026-05-24T02:48:32.544237,224.19,-12.87737,-38.44859,DEV0163,M051,0
T009342,U084,2026-05-23T10:28:02.556630,22.15,-30.07841,-51.11595,DEV0298,U120,0
T009343,U233,2026-05-24T04:57:46.600646,4001.79,-30.12154,-51.24131,DEV0177,M065,1
T009344,U493,2026-05-25T03:28:38.067454,47.95,-25.39364,-49.28294,DEV0575,U268,0
T009345,U072,2026-05-23T15:26:28.476836,131.76,-30.08746,-51.1975,DEV0203,M080,0
T009346,U445,2026-05-24T05:29:32.756901,15.6,-12.954,-38.47795,DEV0073,M056,0
T009347,U155,2026-05-24T08:32:56.142186,63.88,-30.11073,-51.22059,DEV0612,U352,0
T009348,U339,2026-05-23T20:11:35.566878,73.82,-30.086,-51.267,DEV0616,U283,0
T009349,U014,2026-05-24T14:12:45.056533,28.52,-25.45726,-49.34851,DEV0505,U047,0
T009350,U236,2026-05-24T17:56:58.110804,8.73,-23.5118,-46.699,DEV0610,M079,0
T009351,U286,2026-05-24T02:55:40.216696,67.61,-19.92358,-43.92712,DEV0623,M063,0
T009352,U114,2026-05-24T10:27:42.638333,325.08,-19.93274,-43.9547,DEV0700,M051,0
T009353,U201,2026-05-24T12:11:04.306939,67.65,-30.05678,-51.20083,DEV0327,U226,0
T009354,U183,2026-05-24T07:51:09.093049,15.0,-23.48909,-46.67985,DEV0612,M049,0
T009355,U124,2026-05-24T01:41:24.159851,81.09,-12.94978,-38.47598,DEV0682,U089,0
T009356,U276,2026-05-24T00:29:42.718766,297.7,-23.60536,-46.699,DEV0794,M032,0
T009357,U122,2026-05-23T21:11:06.298208,166.05,-23.57532,-46.67034,DEV0104,M061,0
T009358,U389,2026-05-24T01:22:02.203962,56.64,-22.78995,-43.12087,DEV0769,U450,0
T009359,U168,2026-05-24T05:39:00.118327,16.85,-22.95413,-43.1856,DEV0253,U356,0
T009360,U311,2026-05-23T11:18:32.887359,28.34,-30.05018,-51.22502,DEV0715,M044,0
T009361,U341,2026-05-24T02:34:46.170631,15.14,-30.00224,-51.20721,DEV0179,U361,0
T009362,U243,2026-05-24T06:40:31.380792,174.82,-15.79439,-48.02323,DEV0001,M056,0
T009363,U295,2026-05-24T08:07:36.405765,83.79,-12.98549,-38.45366,DEV0146,U003,0
T009364,U131,2026-05-23T04:44:48.259593,30.49,-30.08779,-51.28053,DEV0190,U065,0
T009365,U372,2026-05-23T16:43:14.479380,152.67,-12.97767,-38.54147,DEV0666,U441,0
T009366,U382,2026-05-24T03:13:01.009950,41.02,-25.50658,-49.27991,DEV0630,U100,0
T009367,U048,2026-05-23T13:40:03.874157,33.44,-25.42498,-49.41572,DEV0734,M072,0
T009368,U244,2026-05-25T04:44:24.794525,26.23,-12.98831,-38.49091,DEV0772,M047,0
T009369,U158,2026-05-24T18:51:31.714867,428.64,-22.85478,-43.16255,DEV0180,U195,0
T009370,U031,2026-05-24T21:28:25.145361,100.68,-25.3649,-49.32806,DEV0493,M058,0
T009371,U141,2026-05-24T20:38:27.002382,111.46,-25.48969,-49.26337,DEV0058,U476,0
T009372,U307,2026-05-24T04:33:28.554499,183.37,-15.83543,-47.95761,DEV0322,M023,0
T009373,U095,2026-05-24T09:27:33.173314,49.89,-23.52602,-46.58491,DEV0099,M097,0
T009374,U097,2026-05-24T11:22:35.000233,339.28,-19.91477,-43.93695,DEV0720,M065,0
T009375,U026,2026-05-24T11:10:04.227001,568.07,-15.76729,-47.82511,DEV0270,M069,0
T009376,U423,2026-05-23T22:17:31.896472,165.47,-22.84883,-43.16516,DEV0727,M037,0
T009377,U320,2026-05-24T12:16:03.645582,22.62,-22.86746,-43.20238,DEV0172,M003,0
T009378,U086,2026-05-24T12:56:22.738427,90.69,-23.63817,-46.6486,DEV0572,U244,0
T009379,U452,2026-05-24T05:43:40.651898,16.78,-30.09628,-51.18218,DEV0497,M016,0
T009380,U346,2026-05-23T13:52:19.196437,40.75,-15.84228,-47.93766,DEV0196,U403,0
T009381,U159,2026-05-24T06:44:51.501381,101.37,-22.87532,-43.11216,DEV0659,U364,0
T009382,U220,2026-05-24T18:54:40.978473,587.87,-19.89593,-43.93022,DEV0012,M061,0
T009383,U478,2026-05-24T00:31:25.153495,6.94,-12.9525,-38.47124,DEV0477,M024,0
T009384,U442,2026-05-24T12:15:38.086542,341.34,-25.3784,-49.25793,DEV0467,U110,0
T009385,U048,2026-05-23T20:50:24.159448,66403.57,-25.43568,-49.29455,DEV0734,M018,1
T009386,U202,2026-05-23T14:25:31.128784,305.21,-25.4264,-49.27398,DEV0070,U175,0
T009387,U465,2026-05-24T02:31:15.323151,154.55,-22.89674,-43.19057,DEV0443,M062,0
T009388,U027,2026-05-24T10:03:53.629653,249.05,-30.03244,-51.27214,DEV0456,M047,0
T009389,U005,2026-05-23T18:46:31.732123,135.02,-25.44216,-49.25635,DEV0664,U332,0
T009390,U105,2026-05-24T16:36:11.473491,360.73,-19.92472,-43.92142,DEV0027,M067,0
T009391,U311,2026-05-23T12:04:41.408827,235.17,-29.9744,-51.24343,DEV0715,U263,0
T009392,U318,2026-05-23T22:51:45.726918,6.06,-12.98922,-38.64325,DEV0259,U418,0
T009393,U215,2026-05-23T07:52:03.263206,558.0,-25.4354,-49.35886,DEV0227,M008,0
T009394,U224,2026-05-24T04:58:13.844382,95988.3,-25.35748,-49.35811,DEV0041,U047,1
T009395,U091,2026-05-24T14:29:50.743744,3.84,-15.75734,-47.96064,DEV0120,M073,0
T009396,U307,2026-05-24T08:22:29.076348,89.5,-15.81627,-47.9289,DEV0322,M043,0
T009397,U155,2026-05-24T13:13:18.203446,59.93,-30.02613,-51.14769,DEV0612,M093,0
T009398,U357,2026-05-23T19:39:58.211445,349.91,-30.09412,-51.22134,DEV0346,M058,0
T009399,U285,2026-05-24T20:17:18.083400,7.02,-19.98023,-43.90359,DEV0312,U286,0
T009400,U327,2026-05-24T03:00:46.534762,105.27,-22.91989,-43.18514,DEV0588,M084,0
T009401,U015,2026-05-23T11:20:19.841300,63.46,-19.94021,-43.94252,DEV0647,M093,0
T009402,U072,2026-05-23T18:49:35.281113,2.13,-30.08124,-51.19625,DEV0203,M043,0
T009403,U243,2026-05-24T08:27:04.102726,63083.47,-15.72115,-47.92231,DEV0001,U309,1
T009404,U006,2026-05-24T04:41:45.884310,270.76,-12.98994,-38.61682,DEV0770,M038,0
T009405,U385,2026-05-24T13:12:05.844375,2.85,-15.70228,-47.91109,DEV0215,M097,0
T009406,U428,2026-05-24T04:00:57.165167,35.95,-12.98637,-38.49013,DEV0342,U044,0
T009407,U160,2026-05-23T17:16:46.542022,189.81,-23.60676,-46.65141,DEV0325,M031,0
T009408,U012,2026-05-25T02:46:31.249277,50.89,-30.07688,-51.20925,DEV0190,U367,0
T009409,U408,2026-05-25T04:45:16.935183,202.29,-12.90132,-38.56379,DEV0548,M038,0
T009410,U321,2026-05-24T08:00:23.020596,103.72,-22.77462,-43.1851,DEV0596,M074,0
T009411,U124,2026-05-24T03:34:49.624513,114.14,-13.01278,-38.52879,DEV0682,U350,0
T009412,U063,2026-05-24T10:22:53.994833,189.78,-23.61161,-46.69327,DEV0692,M037,0
T009413,U009,2026-05-23T12:01:10.264050,23.22,-15.79993,-48.01359,DEV0253,U148,0
T009414,U430,2026-05-25T02:40:58.054874,36.9,-22.9064,-43.16117,DEV0268,M077,0
T009415,U216,2026-05-25T03:51:46.216822,50.47,-23.44776,-46.70216,DEV0402,M089,0
T009416,U336,2026-05-24T09:15:56.113009,56.14,-19.98385,-43.92373,DEV0637,U019,0
T009417,U186,2026-05-24T18:12:01.175969,294.31,-25.41229,-49.27682,DEV0506,U161,0
T009418,U049,2026-05-24T07:11:28.765183,56.98,-29.96138,-51.19922,DEV0749,M044,0
T009419,U110,2026-05-24T16:29:30.329098,1041.56,-25.41376,-49.35896,DEV0158,M078,0
T009420,U261,2026-05-23T16:30:37.235286,143.63,-23.58186,-46.66008,DEV0330,M010,0
T009421,U181,2026-05-23T23:08:43.454712,219.45,-15.77681,-47.93035,DEV0596,M100,0
T009422,U280,2026-05-24T10:04:24.494105,324.37,-23.53584,-46.72718,DEV0008,U230,0
T009423,U102,2026-05-24T01:45:33.682395,40.66,-19.94934,-43.90766,DEV0470,U001,0
T009424,U492,2026-05-24T04:19:03.728048,199.88,-25.5119,-49.29343,DEV0772,M045,0
T009425,U396,2026-05-23T22:58:14.959305,59.15,-29.96599,-51.16908,DEV0476,M093,0
T009426,U311,2026-05-23T13:59:17.047353,144.71,-29.99663,-51.15988,DEV0715,M071,0
T009427,U488,2026-05-24T09:14:34.898579,10.38,-19.90106,-43.92289,DEV0061,M020,0
T009428,U482,2026-05-24T05:58:15.788571,64.31,-23.56624,-46.56891,DEV0689,M094,0
T009429,U475,2026-05-24T03:55:10.917843,12.11,-22.8756,-43.07232,DEV0414,M039,0
T009430,U029,2026-05-25T07:52:37.704076,294.18,-12.9958,-38.4784,DEV0338,U442,0
T009431,U002,2026-05-24T21:23:12.991531,1.83,-19.90632,-43.99722,DEV0072,U188,0
T009432,U476,2026-05-24T02:29:15.502646,6.97,-13.03148,-38.54403,DEV0141,M036,0
T009433,U083,2026-05-25T16:27:50.658643,59.48,-19.90872,-43.92941,DEV0473,U417,0
T009434,U081,2026-05-24T10:29:54.632539,107.16,-25.39352,-49.30454,DEV0489,M080,0
T009435,U495,2026-05-24T00:45:37.880512,28.21,-19.93835,-43.9586,DEV0226,U123,0
T009436,U428,2026-05-24T05:31:14.975436,3.99,-12.98472,-38.50763,DEV0342,M099,0
T009437,U385,2026-05-24T19:07:16.842964,28.57,-15.72956,-47.91188,DEV0215,M009,0
T009438,U313,2026-05-24T07:03:32.314821,104.74,-15.86548,-48.03555,DEV0410,M052,0
T009439,U311,2026-05-23T14:35:24.818832,37.68,-30.03535,-51.21559,DEV0715,M074,0
T009440,U325,2026-05-25T08:22:42.598908,174.27,-15.70438,-48.07245,DEV0236,M044,0
T009441,U083,2026-05-25T17:05:36.962780,74.64,-19.83452,-43.93296,DEV0473,U243,0
T009442,U342,2026-05-24T12:06:17.096176,975.95,-25.39776,-49.21187,DEV0015,M051,0
T009443,U056,2026-05-24T20:45:45.258378,148.64,-29.99476,-51.1704,DEV0348,M069,0
T009444,U200,2026-05-24T00:53:56.466605,25.45,-23.59541,-46.6468,DEV0342,M089,0
T009445,U480,2026-05-24T00:00:24.132657,137.31,-25.38019,-49.24488,DEV0239,M081,0
T009446,U104,2026-05-24T02:40:24.299928,437.19,-22.9068,-43.1729,DEV0563,M075,1
T009447,U246,2026-05-24T20:21:32.201973,3.96,-25.51808,-49.23863,DEV0095,M065,0
T009448,U185,2026-05-23T11:09:17.139726,86.72,-25.46442,-49.25647,DEV0718,M009,0
T009449,U073,2026-05-24T00:54:25.990356,60.76,-23.67178,-46.70845,DEV0767,M017,0
T009450,U064,2026-05-25T04:57:14.113977,145.61,-23.60042,-46.63152,DEV0442,M032,0
T009451,U462,2026-05-24T13:13:36.044693,69.91,-13.1382,-38.46343,DEV0519,M032,0
T009452,U423,2026-05-24T00:52:49.629293,521.06,-22.82805,-43.24783,DEV0727,M062,0
T009453,U285,2026-05-24T22:14:50.526026,11.25,-19.9711,-43.94943,DEV0312,U499,0
T009454,U304,2026-05-24T12:04:37.938155,148.94,-30.01247,-51.25303,DEV0664,U032,0
T009455,U437,2026-05-24T11:58:51.558264,365.15,-19.86742,-44.03945,DEV0512,U415,0
T009456,U069,2026-05-24T07:13:14.858183,57.91,-23.54855,-46.59064,DEV0385,M009,0
T009457,U476,2026-05-24T02:58:50.177351,13.38,-13.00984,-38.47993,DEV0141,U202,0
T009458,U373,2026-05-23T18:11:33.526229,44.11,-29.98263,-51.17308,DEV0244,M057,0
T009459,U065,2026-05-23T14:10:08.536693,151.74,-15.7548,-47.91675,DEV0386,M033,0
T009460,U154,2026-05-23T21:29:57.404802,42.33,-22.89013,-43.11019,DEV0474,M091,0
T009461,U228,2026-05-24T09:36:24.116380,23.42,-15.69192,-47.84703,DEV0594,M005,0
T009462,U233,2026-05-24T00:44:45.065317,18.21,-30.02841,-51.15031,DEV0177,U042,0
T009463,U159,2026-05-24T07:51:28.059046,337.89,-22.98255,-43.21066,DEV0659,M066,0
T009464,U376,2026-05-24T04:41:11.861833,13.49,-19.91251,-43.83865,DEV0763,U185,0
T009465,U018,2026-05-25T13:02:50.803496,9.39,-23.61241,-46.62138,DEV0346,M088,0
T009466,U211,2026-05-24T13:41:05.470273,306.98,-23.51337,-46.67286,DEV0117,M054,0
T009467,U031,2026-05-24T22:16:39.442249,8.48,-25.35999,-49.25809,DEV0493,U219,0
T009468,U127,2026-05-23T19:30:26.777957,93.93,-23.56904,-46.64476,DEV0776,M021,0
T009469,U169,2026-05-24T08:22:32.180722,2.79,-19.90824,-43.89634,DEV0727,M086,0
T009470,U345,2026-05-24T02:04:18.825783,136.39,-23.57141,-46.61196,DEV0411,M070,0
T009471,U407,2026-05-23T09:10:12.009449,144.33,-23.60847,-46.62836,DEV0151,U477,0
T009472,U079,2026-05-23T16:41:24.652116,265.27,-19.92425,-43.89286,DEV0346,M033,0
T009473,U382,2026-05-24T07:46:38.028380,136.75,-25.47225,-49.23885,DEV0630,M035,0
T009474,U338,2026-05-23T21:24:32.257440,738.7,-23.59253,-46.61736,DEV0145,M020,0
T009475,U173,2026-05-23T23:09:15.047477,10.79,-20.01165,-43.912,DEV0413,M089,0
T009476,U374,2026-05-23T08:25:55.704690,196.77,-19.87711,-44.0628,DEV0386,M013,0
T009477,U261,2026-05-23T16:54:07.342633,41.17,-23.55917,-46.64756,DEV0330,M062,0
T009478,U433,2026-05-23T17:28:58.968454,7.29,-15.73813,-47.90604,DEV0576,M075,0
T009479,U193,2026-05-24T08:32:23.691346,527.54,-19.87313,-43.94457,DEV0658,M062,0
T009480,U297,2026-05-24T12:52:00.406879,47.48,-23.56171,-46.62014,DEV0748,M038,0
T009481,U321,2026-05-24T08:16:32.097763,7.07,-22.93807,-43.18295,DEV0596,M066,0
T009482,U203,2026-05-23T14:28:16.188452,5.52,-19.93889,-43.90205,DEV0445,M036,0
T009483,U282,2026-05-24T11:14:41.905271,338.88,-29.94581,-51.18872,DEV0056,U240,0
T009484,U178,2026-05-24T20:40:56.535105,141.03,-15.75598,-47.89946,DEV0736,M059,0
T009485,U293,2026-05-23T21:10:51.641958,81.59,-23.61277,-46.57617,DEV0525,M091,0
T009486,U492,2026-05-24T05:34:03.941378,19.23,-25.45036,-49.25524,DEV0772,M014,0
T009487,U122,2026-05-23T22:11:25.292224,377.6,-23.46734,-46.68735,DEV0104,M039,0
T009488,U201,2026-05-24T13:47:45.646055,4173.01,-30.07493,-51.18009,DEV0327,M034,0
T009489,U092,2026-05-23T18:01:31.587107,5000.0,-25.34531,-49.22549,DEV0587,U416,1
T009490,U416,2026-05-23T18:01:41.587107,4950.0,-23.5505,-46.6333,DEV0714,U155,1
T009491,U155,2026-05-23T18:01:51.587107,4900.0,-30.0346,-51.2177,DEV0612,U092,1
T009492,U332,2026-05-23T21:17:28.274642,191.62,-13.02995,-38.50148,DEV0379,M036,0
T009493,U137,2026-05-24T19:41:39.963305,78.17,-13.01246,-38.47048,DEV0350,M052,0
T009494,U201,2026-05-24T15:38:01.857232,501.72,-29.9043,-51.22386,DEV0327,M013,0
T009495,U061,2026-05-25T01:14:53.789749,14.71,-23.55417,-46.53788,DEV0234,M033,0
T009496,U498,2026-05-23T20:30:05.675382,521.5,-30.17711,-51.21269,DEV0727,M041,0
T009497,U400,2026-05-24T04:59:38.160438,91.47,-15.80684,-47.96439,DEV0761,M055,0
T009498,U394,2026-05-23T12:26:52.111343,167.89,-22.95965,-43.18182,DEV0458,M029,0
T009499,U108,2026-05-24T01:05:25.669220,68.46,-19.96129,-43.91314,DEV0073,M078,1
T009500,U301,2026-05-23T16:51:32.969121,18.1,-12.93334,-38.49301,DEV0662,M055,0
T009501,U022,2026-05-24T07:15:06.093613,125.99,-25.5611,-49.23552,DEV0562,M073,0
T009502,U106,2026-05-24T16:55:12.993363,138.97,-15.79829,-47.88612,DEV0609,M067,0
T009503,U486,2026-05-23T00:20:37.517972,22.19,-15.86818,-47.94867,DEV0585,M061,0
T009504,U377,2026-05-25T10:35:07.107407,29.51,-23.48591,-46.73805,DEV0180,M084,0
T009505,U125,2026-05-23T23:43:35.213350,584.66,-19.90962,-43.94328,DEV0408,M046,0
T009506,U255,2026-05-23T14:27:10.154364,90.56,-22.9079,-43.05365,DEV0306,M087,0
T009507,U201,2026-05-24T18:15:33.281232,545.02,-30.05673,-51.28307,DEV0327,M041,0
T009508,U219,2026-05-24T01:45:48.037315,3380.64,-19.94034,-43.88595,DEV0656,M047,1
T009509,U339,2026-05-23T22:04:03.885034,140.48,-30.03953,-51.28297,DEV0616,U118,0
T009510,U367,2026-05-24T15:37:55.214971,14.68,-15.74823,-47.89221,DEV0420,M041,0
T009511,U411,2026-05-24T19:58:15.677548,188.39,-22.93813,-43.11152,DEV0707,M001,0
T009512,U240,2026-05-24T01:58:17.144783,260.95,-12.98958,-38.54089,DEV0023,M058,0
T009513,U041,2026-05-24T16:06:37.843638,116.27,-19.95134,-43.89667,DEV0547,U380,1
T009514,U098,2026-05-24T10:40:41.595728,3.68,-25.40959,-49.36321,DEV0161,M025,0
T009515,U268,2026-05-23T12:29:19.400014,1258.14,-23.56388,-46.5764,DEV0195,U053,0
T009516,U394,2026-05-23T13:52:00.060713,229.91,-22.8807,-43.14615,DEV0458,M086,0
T009517,U177,2026-05-25T01:23:58.784036,148.15,-25.39922,-49.29111,DEV0096,U029,0
T009518,U089,2026-05-24T01:03:03.203740,31.36,-30.07031,-51.19795,DEV0009,U077,0
T009519,U406,2026-05-24T19:22:17.427708,177.67,-30.05429,-51.17402,DEV0007,M031,0
